Empresa;Tipo;Servico;ID_Prestador;Nr_nf;Ds_Obs_Cmc;Vl_Solicitacao_Total;Solicitação;Pedido;Ds_Compra;Prioridade;Data;Data_Prev;Natureza da Solicitacao;Usuario;Situacao
1;;;;3260.0;NF 3260 O PRODUTO JA FOI ENTREGUE;1600.0;1023;13945.0;;NORMAL;03/02/2023;07/02/2023;;1853;APROVADA
1;;;;194083.0;;3425.67;1030;14035.0;;ALTA;07/02/2023;14/02/2023;;1853;APROVADA
25;;;;397.0;;239.7;1035;14021.0;;NORMAL;08/02/2023;13/02/2023;;1853;APROVADA
28;;;;;;748.0;1038;13986.0;;NORMAL;08/02/2023;08/02/2023;;1853;APROVADA
402;;;;13031.0;;450.0;1039;13992.0;;NORMAL;08/02/2023;09/02/2023;;1853;APROVADA
1;;;;44357.0; NF 44357 O MATERIAL JA FOI ENTREGUE NO GALPAO;748.0;1040;13990.0;;NORMAL;08/02/2023;09/02/2023;;1853;APROVADA
13;;;;19925.0;ENVIADO POR EMAIL;219.9;1043;14097.0;;NORMAL;09/02/2023;16/02/2023;;1850;APROVADA
1;;;;12494.0;NF 12494 O MATERIAL JA FOI ENTREGUE;953.4;1044;14051.0;;NORMAL;09/02/2023;14/02/2023;;1853;APROVADA
22;;;;13042.0;NF 13042 O MATERIAL JA FOI ENTREGUE;288.0;1045;13993.0;;NORMAL;09/02/2023;09/02/2023;;1853;APROVADA
14;;;;13044.0;NF 13044 O MATERIAL JA FOI ENTREGUE;197.0;1046;13997.0;;NORMAL;09/02/2023;09/02/2023;;1853;APROVADA
605;;;;;NF 13046 O MATERIAL JA FOI ENTREGUE;308.0;1047;;;NORMAL;09/02/2023;;NAO TEM PEDIDO;1853;APROVADA
2;;;;13047.0;NF 13047 O MATERIAL JA FOI ENTREGUE;248.0;1048;13999.0;;NORMAL;09/02/2023;09/02/2023;;1853;APROVADA
1;;;;44381.0;NF 44381 O MATERIAL JA FOI ENTREGUE;207.0;1050;14001.0;;NORMAL;09/02/2023;09/02/2023;;1853;APROVADA
13;;;;55582.0;MODELOS ENVIADO POR EMAIL;861.28;1051;14618.0;;ALTA;10/02/2023;05/04/2023;;1850;APROVADA
22;;;;;NF 13043 O MATERIAL JA FOI ENTREGUE;108.0;1052;;;NORMAL;10/02/2023;;NAO TEM PEDIDO;1853;APROVADA
28;;;;5785249.0;;5071.59;1054;14136.0;;ALTA;13/02/2023;23/02/2023;;1852;APROVADA
28;;;;2653.0;NF 2653;16990.0;1058;14041.0;;ALTA;14/02/2023;14/02/2023;;1852;ATENDIDA
25;;;;2937.0;NF 2937 O MATERIAL JA FOI ENTREGUE;1600.0;1060;14048.0;;NORMAL;14/02/2023;14/02/2023;;1853;APROVADA
1;;;;44407.0;NF 44407 O MATERIAL JA FOI ENTREGUE;580.0;1061;14049.0;;NORMAL;14/02/2023;14/02/2023;;1853;APROVADA
1;;;;4601.0;NF 4601 O MATERIAL JA FOI ENTREGUE;1094.62;1062;14122.0;;NORMAL;14/02/2023;23/02/2023;;1853;APROVADA
605;;;;19927.0;ESPECIFICACOES POR EMAIL;219.9;1064;14104.0;;MEDIA;14/02/2023;22/02/2023;;1850;APROVADA
1;;;;435871.0;;8568.1;1065;14158.0;;ALTA;15/02/2023;27/02/2023;;1853;APROVADA
8;;;;292.0;NF 292 O MATERIAL JA FOI ENTREGUE;1890.0;1066;14068.0;;NORMAL;15/02/2023;15/02/2023;;1853;APROVADA
1;;;;5437.0;COMPRAR OS ITENS DE ACORDO COM OS MODELOS DO EMAIL;259.6;1067;14162.0;;NORMAL;15/02/2023;27/02/2023;;1853;APROVADA
1;;;;1124.0;NF 1124 O MATERIAL JA FOI ENTREGUE;10589.97;1068;14127.0;;NORMAL;15/02/2023;23/02/2023;;1853;APROVADA
1;;;;137125.0;;1364.54;1069;14108.0;;ALTA;15/02/2023;22/02/2023;;1851;APROVADA
1;;;;217709.0;NF 217709 O MATERIAL JA FOI ENTREGUE;180.7;1074;14095.0;;NORMAL;16/02/2023;16/02/2023;;1853;APROVADA
1;;;;197557.0;;1024.19;1075;14206.0;;ALTA;16/02/2023;02/03/2023;;1853;APROVADA
1;;;;690364.0;MODELO ENVIADO POR EMAIL;3958.0;1080;14252.0;;NORMAL;17/02/2023;06/03/2023;;1850;ATENDIDA
1;;;;;FAVOR SEGUIR ESPECIFICACOES ENVIADA POR EMAIL;1367.0;1081;14190.0;;ALTA;17/02/2023;03/03/2023;;1850;APROVADA
8;;;;443.0;NF 443 O MATERIAL JA FOI ENTREGUE;1290.0;1082;14130.0;;NORMAL;17/02/2023;23/02/2023;;1853;APROVADA
1;;;;;ENVIADO POR EMAIL ATENCAO CAPSULA NESPRESSO PARA RECEPCAO;180.0;1083;14150.0;;ALTA;17/02/2023;27/02/2023;;1850;APROVADA
28;;;;5549.0;NF 5549 O MATERIAL JA FOI ENTREGUE;2093.51;1085;14155.0;;NORMAL;22/02/2023;27/02/2023;;1853;APROVADA
1;;;;5548.0;NF 5548 O MATERIAL JA FOI ENTREGUE;452.99;1087;14131.0;;NORMAL;22/02/2023;23/02/2023;;1853;APROVADA
1;;;;37153.0;;292.9;1088;14177.0;;MEDIA;22/02/2023;28/02/2023;;1853;APROVADA
1;;;;4783106.0;;9808.02;1090;14232.0;;ALTA;23/02/2023;07/03/2023;;1851;APROVADA
1;;;;61059.0;NF 61059;345.6;1091;14140.0;;NORMAL;23/02/2023;23/02/2023;;1853;APROVADA
1;;;;269237.0;;8461.87;1093;14198.0;;ALTA;23/02/2023;06/03/2023;;1851;APROVADA
1;;;;4783106.0;;9203.61;1094;14232.0;;ALTA;23/02/2023;07/03/2023;;1851;APROVADA
1;;;;17106485.0;MODELO ENVIADO POR EMAIL;602.7;1097;14189.0;;ALTA;24/02/2023;01/03/2023;;1850;APROVADA
1;;;;1512749.0;NF 1512474  NF 1512284 NF 1512749 OS MATERIAIS JA FORAM ENTREGUES;8118.23;1098;14149.0;;NORMAL;24/02/2023;27/02/2023;;1853;APROVADA
1;;;;44610.0;NF 44610 O MATERIAL JA FOI ENTREGUE;585.0;1109;14195.0;;NORMAL;01/03/2023;01/03/2023;;1853;APROVADA
1;;;;4949884.0;;4736.47;1110;14309.0;;MEDIA;01/03/2023;09/03/2023;;1853;APROVADA
1;;;;454493.0;;7963.6;1112;14265.0;;ALTA;01/03/2023;07/03/2023;;1851;APROVADA
25;;;;50501.0;NF 50501 O MATERIAL JA FOI ENTREGUE;343.76;1113;14207.0;;NORMAL;02/03/2023;02/03/2023;;1853;APROVADA
1;;;;5418.0;MODELO ENVIADO POR EMAIL;3523.2;1115;14223.0;;ALTA;02/03/2023;10/03/2023;;1850;APROVADA
25;;;;40147.0;;280.3;1116;14316.0;;ALTA;03/03/2023;09/03/2023;;1853;APROVADA
1;;;;223998.0;SEGUIR MODELO ENVIADO POR EMAIL;2082.0;1117;14276.0;;ALTA;03/03/2023;15/03/2023;;1850;APROVADA
1;;;;44694.0;NF 44694 O MATERIAL JA FOI ENTREGUE;1289.0;1119;14247.0;;NORMAL;03/03/2023;06/03/2023;;1853;APROVADA
1;;;;;;60517.05;1120;;;NORMAL;03/03/2023;;NAO TEM PEDIDO;1852;APROVADA
1;;;;10912.0;;141.24;1121;14274.0;;ALTA;03/03/2023;07/03/2023;;1853;APROVADA
1;;;;;;1511.04;1122;;;ALTA;06/03/2023;;NAO TEM PEDIDO;1853;APROVADA
1;;;;4613.0;;384.64;1125;14278.0;;NORMAL;06/03/2023;08/03/2023;;1853;APROVADA
19;;;;799.0;;89.6;1127;14564.0;;ALTA;06/03/2023;03/04/2023;;1853;APROVADA
1;;;;14598.0;;358.8;1128;14313.0;;ALTA;07/03/2023;09/03/2023;;1853;APROVADA
25;;;;123024.0;;74.9;1131;14370.0;;ALTA;07/03/2023;14/03/2023;;1853;APROVADA
5;;;;4838.0;NF 4838 O MATERIAL JA FOI ENTREGUE;70.0;1132;14287.0;;NORMAL;07/03/2023;08/03/2023;;1853;APROVADA
22;;;;;ORCAMENTO ENVIADO POR EMAIL;1431.43;1133;;;ALTA;07/03/2023;;NAO TEM PEDIDO;1853;APROVADA
9;;;;31211830.0;;371.07;1134;14347.0;;ALTA;07/03/2023;13/03/2023;;1853;APROVADA
22;;;;1519781.0;ORCAMENTO ENVIADO POR EMAIL;1469.42;1135;14290.0;;ALTA;07/03/2023;08/03/2023;;1853;APROVADA
28;;;;1517.0;;256.41;1136;14334.0;;ALTA;07/03/2023;13/03/2023;;1852;APROVADA
1;;;;44786.0;NF 44786 O MATERIAL JA FOI ENTREGUE;291.2;1137;14275.0;;NORMAL;08/03/2023;08/03/2023;;1853;APROVADA
1;;;;87268.0;;2523.41;1138;14426.0;;ALTA;08/03/2023;20/03/2023;;1853;APROVADA
30;;;;211.0;NF 211 O MATERIAL JA FOI ENTREGUE;159115.22;1139;14315.0;;NORMAL;14/02/2023;09/03/2023;;1853;ATENDIDA
28;;;;12576.0;NF 12576 O ORCAMENTO FOI MANDADO POR EMAIL;3071.93;1140;14388.0;;ALTA;09/03/2023;16/03/2023;;1853;APROVADA
1;;;;1521546.0;ORCAMENTO ENVIADO POR EMAIL;5788.2;1141;14355.0;;ALTA;09/03/2023;13/03/2023;;1853;APROVADA
402;;;;1521486.0;O ORCAMENTO FOI ENVIADO POR EMAIL;389.49;1143;14360.0;;ALTA;09/03/2023;14/03/2023;;1853;APROVADA
28;;;;;;6867.19;1144;14310.0;;ALTA;09/03/2023;13/03/2023;;1852;APROVADA
1;;;;222533.0;;2872.79;1146;14359.0;;ALTA;10/03/2023;16/03/2023;;1853;APROVADA
22;;;;;ORCAMENTO ENVIADO POR EMAIL;3893.76;1151;;;ALTA;10/03/2023;;NAO TEM PEDIDO;1853;APROVADA
22;;;;1136.0;NF 1136 O MATERIAL JA FOI ENTREGUE;6300.0;1171;14393.0;;NORMAL;15/03/2023;16/03/2023;;1853;APROVADA
25;;;;401.0;NF 401 O MATERIAL JA FOI ENTREGUE;360.0;1172;14378.0;;NORMAL;15/03/2023;16/03/2023;;1853;APROVADA
1;;;;1859.0;NF 1859 O MATERIAL JA FOI ENTREGUE;280.0;1173;14396.0;;NORMAL;15/03/2023;16/03/2023;;1853;APROVADA
1;;;;72.0;NF 072 MATERIAL ENTREGUE;1380.0;1176;14397.0;;NORMAL;16/03/2023;16/03/2023;;1853;APROVADA
22;;;;;;8050.4;1178;;;ALTA;16/03/2023;;NAO TEM PEDIDO;1853;APROVADA
607;;;;169721.0;;397.42;1179;14574.0;;ALTA;16/03/2023;03/04/2023;;1853;APROVADA
1;;;;44902.0;NF 44902 O MATERIAL JA FOI ENTREGUE;424.0;1181;14421.0;;NORMAL;17/03/2023;20/03/2023;;1853;APROVADA
8;;;;223242.0;;4016.18;1182;14436.0;;ALTA;17/03/2023;21/03/2023;;1853;APROVADA
28;;;;12644.0;ORCAMENTO ENVIADO POR EMAIL;2810.6;1184;14446.0;;ALTA;20/03/2023;21/03/2023;;1853;APROVADA
23;;;;4847.0;NF 4847 O MATERIAL JA FOI ENTREGUE;100.0;1186;14430.0;;NORMAL;20/03/2023;20/03/2023;;1853;APROVADA
1;;;;2248282.0;;5679.13;1193;14449.0;;ALTA;21/03/2023;27/03/2023;;1851;APROVADA
25;;;;31.0;NF 31 O MATERIAL JA FOI ORCADO POR EMAIL;4860.0;1195;14471.0;;NORMAL;21/03/2023;23/03/2023;;1853;APROVADA
1;;;;;NF 101748 O MATERIAL JA ESTA EM ANDAMENTO PARA TRANSPORTE;1380.0;1196;;;NORMAL;21/03/2023;;NAO TEM PEDIDO;1853;APROVADA
22;;;;2021.0;NF 2021 O MATERIAL JA FOI ENTREGUE;186.0;1197;14470.0;;MEDIA;22/03/2023;23/03/2023;;1853;APROVADA
28;;;;1530337.0;O ORCAMENTO SERA ENVIADO POR EMAIL;4569.95;1200;14511.0;;ALTA;23/03/2023;28/03/2023;;1853;APROVADA
24;;;;401.0;NF 401 O MATERIAL JA FOI ENTREGUE;1782.5;1201;14483.0;;NORMAL;23/03/2023;27/03/2023;;1853;APROVADA
9;;;;27035.0;LINK DE COMPRA ENVIADO POR EMAIL;289.0;1207;14636.0;;ALTA;27/03/2023;05/04/2023;;1853;APROVADA
25;;;;27033.0;LINK ENVIADO POR EMAIL;289.0;1208;14637.0;;ALTA;27/03/2023;05/04/2023;;1853;APROVADA
28;;;;;;368.0;1209;;;ALTA;27/03/2023;;NAO TEM PEDIDO;1852;APROVADA
1;;;;5586.0;NF 5586 O MATERIAL JA FOI ENTREGUE;2649.18;1210;14524.0;;NORMAL;27/03/2023;28/03/2023;;1853;APROVADA
402;;;;519.0;A LISTA COM OS MATERIAIS A SEREM COMPRADOS FOI ENVIADA PELO EMAIL;3491.52;1217;14673.0;;ALTA;29/03/2023;14/05/2023;;1853;APROVADA
13;;;;;NF 294 O MATERIAL JA FOI ENTREGUE;12800.0;1218;14602.0;;ALTA;29/03/2023;04/04/2023;;1853;APROVADA
1;;;;293.0;NF 293 O MATERIAL FOI ENTREGUE;520.0;1221;14543.0;;NORMAL;29/03/2023;30/03/2023;;1853;APROVADA
1;;;;23177.0;ORCAMENTO ENVIADO POR EMAIL;5853.66;1222;14550.0;;ALTA;30/03/2023;03/04/2023;;1853;APROVADA
1;;;;460874.0;DATA DE ENTREGA 05/04;6519.06;1226;14634.0;;ALTA;30/03/2023;05/04/2023;;1851;APROVADA
1;;;;94473.0;NF 94473 O MATERIAL JA FOI ENTREGUE;3580.0;1227;14573.0;;NORMAL;30/03/2023;03/04/2023;;1853;APROVADA
1;;;;276965.0;NF 276965 ORCAMENTO ENVIADO POR EMAIL;2449.64;1229;14571.0;;NORMAL;30/03/2023;03/04/2023;;1853;APROVADA
1;;;;270888.0;;9585.8;1232;14563.0;;ALTA;30/03/2023;07/04/2023;;1851;APROVADA
1;;;;41629.0;;9055.26;1233;14612.0;;ALTA;30/03/2023;06/04/2023;;1851;APROVADA
1;;;;83465.0;UTILIZAR COMO REFERENCIA  A PLANILHA ENVIADA  POR EMAIL;2344.21;1234;14661.0;;ALTA;31/03/2023;14/04/2023;;1853;APROVADA
13;;;;1142.0;NF 1242 O MATERIAL JA FOI ENTREGUE;6220.0;1242;14620.0;;NORMAL;31/03/2023;05/04/2023;;1853;APROVADA
23;;;;2122642.0;LINK REFERENCIA ENVIADO POR EMAIL;246.71;1243;14691.0;;ALTA;31/03/2023;17/04/2023;;1853;APROVADA
605;;;;188283.0;LINK ENVIADO POR EMAIL;397.42;1246;14689.0;;ALTA;03/04/2023;12/04/2023;;1853;APROVADA
1;;;;1532544.0;NF 1532544 O MATERIAL JA FOI ENTREGUE;1159.35;1247;14607.0;;NORMAL;03/04/2023;04/04/2023;;1853;APROVADA
1;;;;4629.0;NF 4629 O MATERIAL JA FOI ENTREGUE;542.24;1248;14606.0;;NORMAL;03/04/2023;04/04/2023;;1853;APROVADA
1;;;;135725.0;NF 135725 O MATERIAL JA FOI ENTREGUE NA CIDADE MATARAZZO;13273.21;1251;14614.0;;NORMAL;04/04/2023;05/04/2023;;1853;APROVADA
1;;;;5521.0;;1871.5;1253;14725.0;;ALTA;05/04/2023;18/04/2023;;1853;APROVADA
10;;;;4376.0;;2634.0;1255;15027.0;;ALTA;06/04/2023;15/05/2023;;1853;APROVADA
18;;;;4370.0;;2634.0;1256;15006.0;;ALTA;05/04/2023;11/05/2023;;1853;APROVADA
1;;;;2608.0;;1845.7;1257;14695.0;;ALTA;05/04/2023;12/04/2023;;1853;APROVADA
1;;;;2051.0;NF 2051 A NOTA JA FOI ENVIADA POR EMAIL;4480.0;1262;14651.0;;NORMAL;06/04/2023;06/04/2023;;1853;APROVADA
1;;;;45275.0;NF 45275 O MATERIAL JA FOI ENTREGUE;1374.75;1263;14664.0;;MEDIA;10/04/2023;10/04/2023;;1853;APROVADA
1;;;;45252.0;NF 45252 O MATERIAL JA FOI ENTREGUE;291.2;1264;14668.0;;MEDIA;10/04/2023;10/04/2023;;1853;APROVADA
1;;;;4930.0;OBS A MARCA DO MODELO QUE NECESSITAMOS E BRALIMPIA / HTTPS://WWW.GIMBA.COM.BR/BALDE-ESPREMEDOR/BALDE-COM-ESPREMEDOR-DOBLO-30L-AMARELO;1807.6;1265;14727.0;;ALTA;10/04/2023;17/04/2023;;1851;APROVADA
1;;;;485659.0;;1470.57;1267;14851.0;;ALTA;11/04/2023;27/04/2023;;1853;APROVADA
1;;;;639.0;O ORCAMENTO FOI ENVIADO POR EMAIL;4745.14;1273;14686.0;;ALTA;11/04/2023;21/04/2023;;1853;APROVADA
28;;;;;NF 1536318 O MATERIAL JA FOI ENTREGUE;3514.4;1275;;;NORMAL;11/04/2023;;NAO TEM PEDIDO;1853;APROVADA
19;;;;737412.0;;961.8;1287;14849.0;;ALTA;14/04/2023;27/04/2023;;1853;APROVADA
1;;;;227034.0;ANDAMENTO DO PEDIDO POR EMAIL;4079.13;1289;14749.0;;ALTA;14/04/2023;19/04/2023;;1853;APROVADA
1;;;;669.0;;1148.72;1295;14750.0;;ALTA;17/04/2023;19/04/2023;;1852;APROVADA
28;;;;;;304.47;1296;;;ALTA;17/04/2023;;NAO TEM PEDIDO;1852;APROVADA
22;;;;552.0;NF 552 O MATERIAL JA FOI ENTREGUE;12464.36;1299;14828.0;;MEDIA;18/04/2023;25/04/2023;;1853;ATENDIDA
1;;;;6855.0;ANDAMENTO POR EMAIL;2060.88;1300;14798.0;;ALTA;18/04/2023;24/04/2023;;1853;APROVADA
8;;;;9764.0;ANDAMENTO POR EMAIL;160.48;1301;14910.0;;;18/04/2023;03/05/2023;;1853;APROVADA
23;;;;1146.0;NF 1146 O MATERIAL JA FOI ENTREGUE;4802.6;1305;14754.0;;;19/04/2023;20/04/2023;;1853;APROVADA
1;;;;277874.0;NF 277874 O MATERIAL JA FOI ENTREGUE;2185.02;1306;14762.0;;NORMAL;20/04/2023;20/04/2023;;1853;APROVADA
22;;;;1148.0;NF 1148 O MATERIAL JA FOI ENTREGUE;6300.0;1307;14777.0;;NORMAL;20/04/2023;24/04/2023;;1853;APROVADA
402;;;;;NF 046 O MATERIAL JA FOI ENTREGUE;255.68;1312;14785.0;;ALTA;24/04/2023;24/04/2023;;1853;APROVADA
28;;;;1149.0;NF 1149 O MATERIAL JA FOI ENTREGUE;3261.98;1313;14795.0;;MEDIA;24/04/2023;24/04/2023;;1853;APROVADA
1;;;;13230.0;NF 13230 O MATERIAL JA FOI ENTREGUE;1482.0;1314;14898.0;;MEDIA;24/04/2023;03/05/2023;;1853;APROVADA
1;;;;45486.0;NF 45486 O MATERIAL JA FOI ENTREGUE;1046.8;1315;14843.0;;MEDIA;24/04/2023;27/04/2023;;1853;APROVADA
1;;;;;;360.3;1317;14800.0;;ALTA;24/04/2023;28/04/2023;;1853;APROVADA
1;;;;4640.0;NF 4640 O MATERIAL JA FOI ENTREGUE;490.0;1319;14837.0;;ALTA;25/04/2023;26/04/2023;;1853;APROVADA
1;;;;6903.0;;3172.0;1320;14842.0;;ALTA;25/04/2023;08/05/2023;;1851;APROVADA
1;;;;2101.0;NF 2101 O MATERIAL JA FOI ENTREGUE;2028.0;1321;14844.0;;ALTA;26/04/2023;27/04/2023;;1853;APROVADA
1;;;;694.0;NF 694 O MATERIAL JA FOI ENTREGUE;219.26;1323;14839.0;;ALTA;26/04/2023;26/04/2023;;1853;APROVADA
1;;;;5627.0;NF 5627 O MATERIAL JA FOI ENTREGUE;1238.64;1326;14873.0;;MEDIA;27/04/2023;02/05/2023;;1853;APROVADA
1;;;;45545.0;NF 45545 O MATERIAL JA FOI ENTREGUE;1164.6;1327;14915.0;;NORMAL;27/04/2023;03/05/2023;;1853;APROVADA
1;;;;9389.0;NF DE ENTREGA FUTURA 9368 E NF 9389 (RECEBIMENTO) - O MATERIAL JA FOI ENTREGUE;4113.23;1333;14879.0;;ALTA;27/04/2023;02/05/2023;;1853;APROVADA
1;;;;4559.0;SEGUIR A COMPRA MEDIANTE A LISTA DOS ITENS QUE FOI ENVIADA POR EMAIL;6020.26;1334;15011.0;;ALTA;28/04/2023;12/05/2023;;1853;APROVADA
1;;;;9970.0;;403.5;1335;14992.0;;ALTA;28/04/2023;10/05/2023;;1853;APROVADA
1;;;;466869.0;;5135.3;1337;14946.0;;ALTA;28/04/2023;08/05/2023;;1851;APROVADA
1;;;;238376.0;;4336.47;1341;14987.0;;ALTA;02/05/2023;10/05/2023;;1853;APROVADA
19;;;;137.0;;127.55;1342;14993.0;;ALTA;03/05/2023;10/05/2023;;1853;APROVADA
1;;;;45570.0;NF 45570 O MATERIAL JA FOI ENTREGUE;209.0;1343;14916.0;;NORMAL;03/05/2023;03/05/2023;;1853;APROVADA
1;;;;6186548.0;;119.28;1344;14943.0;;ALTA;03/05/2023;08/05/2023;;1853;APROVADA
1;;;;95783.0;;6055.1;1345;15026.0;;ALTA;03/05/2023;19/05/2023;;1851;APROVADA
1;;;;273021.0;;9958.01;1346;14976.0;;ALTA;03/05/2023;10/05/2023;;1851;APROVADA
1;;;;272768.0;;9831.48;1347;14930.0;;ALTA;03/05/2023;10/05/2023;;1851;APROVADA
24;;;;416.0;NF 416 O MATERIAL JA FOI ENTREGUE;669.9;1353;14963.0;;NORMAL;04/05/2023;09/05/2023;;1853;APROVADA
24;;;;417.0;NF 417 O MATERIAL JA FOI ENTREGUE;911.06;1355;14964.0;;NORMAL;04/05/2023;09/05/2023;;1853;APROVADA
19;;;;230671.0;;688.5;1357;15013.0;;MEDIA;04/05/2023;15/05/2023;;1853;APROVADA
1;;;;22140.0;ORCAMENTO ENVIADO POR EMAIL;1542.5;1360;14935.0;;ALTA;08/05/2023;08/05/2023;;1853;APROVADA
1;;;;229898.0;;401.05;1364;14988.0;;MEDIA;09/05/2023;12/05/2023;;1853;APROVADA
25;;;;4691005.0;;699.0;1367;15127.0;;ALTA;10/05/2023;24/05/2023;;1853;APROVADA
1;;;;295.0;NF 295 O MATERIAL JA FOI ENTREGUE;4060.0;1369;14996.0;;MEDIA;11/05/2023;11/05/2023;;1853;ATENDIDA
607;;;;1161.0;NF 1161 O MATERIAL JA FOI ENTREGUE;3724.55;1370;14997.0;;MEDIA;11/05/2023;11/05/2023;;1853;APROVADA
1;;;;2141101.0;;469.9;1371;15120.0;;ALTA;11/05/2023;24/05/2023;;1852;APROVADA
1;;;;595.0;NF 595  O MATERIAL JA FOI ENTREGUE;832.0;1378;15030.0;;ALTA;15/05/2023;15/05/2023;;1853;APROVADA
5;;;;731.0;;1862.15;1381;15042.0;;ALTA;15/05/2023;16/05/2023;;1853;APROVADA
1;;;;12142879.0;;1817.58;1382;15119.0;;MEDIA;16/05/2023;24/05/2023;;1853;APROVADA
18;;;;347.0;NF 347 O MATERIAL JA FOI ENTREGUE;674.0;1387;15058.0;;NORMAL;16/05/2023;17/05/2023;;1853;APROVADA
28;;;;45967.0;;9397.51;1388;15128.0;;ALTA;16/05/2023;24/05/2023;;1852;APROVADA
1;;;;4449.0;PRIORIZAR ESSA COMPRA;2397.98;1390;15099.0;;ALTA;17/05/2023;23/05/2023;;1853;APROVADA
1;;;;4573.0;;382.85;1392;15143.0;;ALTA;17/05/2023;26/05/2023;;1853;APROVADA
1;;;;12142879.0;;42.0;1395;15119.0;;ALTA;18/05/2023;24/05/2023;;1853;APROVADA
1;;;;641.0;;3286.8;1396;15088.0;;MEDIA;18/05/2023;22/05/2023;;1853;APROVADA
30;;;;7205.0;;259.98;1398;15074.0;;MEDIA;18/05/2023;22/05/2023;;1853;APROVADA
1;;;;3459495.0;;43.0;1401;15125.0;;ALTA;22/05/2023;24/05/2023;;1853;APROVADA
1;;;;529.0;;702.38;1403;15230.0;;ALTA;22/05/2023;05/06/2023;;1853;APROVADA
1;;;;497213.0;;1604.9;1406;15162.0;;NORMAL;23/05/2023;29/05/2023;;1853;APROVADA
1;;;;45887.0;NF 45887 O MATERIAL JA FOI ENTREGUE;1617.0;1411;15116.0;;NORMAL;23/05/2023;24/05/2023;;1853;APROVADA
1;;;;2697.0;;89.3;1420;15314.0;;ALTA;24/05/2023;13/06/2023;;1853;APROVADA
28;;;;46039.0;NF 46039 O MATERIAL JA FOI ENTREGUE;1030.89;1423;15182.0;;ALTA;25/05/2023;30/05/2023;;1853;APROVADA
1;;;;5667.0;NF 5667 O MATERIAL JA FOI ENTREGUE;2390.76;1425;15177.0;;MEDIA;25/05/2023;30/05/2023;;1853;APROVADA
10;;;;;;6802.6;1426;;;;25/05/2023;;NAO TEM PEDIDO;1853;APROVADA
22;;;;736.0;NF 736 O MATERIAL JA FOI INSTALADO;1235.78;1429;15172.0;;MEDIA;29/05/2023;29/05/2023;;1853;APROVADA
5;;;;1172.0;NF 1172 O MATERIAL JA FOI ENTREGUE;336.0;1431;15183.0;;MEDIA;30/05/2023;30/05/2023;;1853;APROVADA
30;;;;33705.0;MATERIAL JA FOI COMPRADO E ENTREGUE - NF 33705;3687.5;1434;15191.0;;NORMAL;30/05/2023;31/05/2023;;1852;APROVADA
30;;;;33645.0;MERCADORIA JA ENTREGUE - NF 33645;7930.82;1435;15192.0;;ALTA;30/05/2023;31/05/2023;;1852;APROVADA
30;;;;33645.0;MATERIAL JA ENTREGUE. NF 33645;7930.82;1436;15192.0;;ALTA;30/05/2023;31/05/2023;;1852;APROVADA
30;;;;7243.0;MERCADORIA ENTREGUE - NF 7243;232.68;1442;15189.0;;ALTA;31/05/2023;31/05/2023;;1852;APROVADA
30;;;;745.0;MATERIAL ENTREGUE NA LOJA MATARAZZO. NF 745;6081.37;1445;15206.0;;NORMAL;31/05/2023;01/06/2023;;1852;APROVADA
30;;;;745.0;MATERIAL ENTREGUE NA LOJA MATARAZZO. NF 745;6081.37;1446;15206.0;;NORMAL;31/05/2023;01/06/2023;;1852;APROVADA
605;;;;1174.0;NF 1174 O MATERIAL JA FOI ENTREGUE;727.27;1447;15205.0;;MEDIA;01/06/2023;01/06/2023;;1853;APROVADA
1;;;;4661.0;NF 4661 O MATERIAL JA FOI ENTREGUE;114.12;1476;15241.0;;ALTA;05/06/2023;05/06/2023;;1853;APROVADA
1;;;;46107.0;NF 46107 O MATERIAL JA FOI ENTREGUE;930.0;1478;15252.0;;NORMAL;05/06/2023;06/06/2023;;1853;APROVADA
1;;;;10475.0;;8721.46;1482;15259.0;;ALTA;05/06/2023;12/06/2023;;1851;APROVADA
1;;;;830.0;NF 830 O MATERIAL JA FOI ENTREGUE;160.0;1484;15253.0;;NORMAL;06/06/2023;06/06/2023;;1853;APROVADA
1;;;;1574514.0;;902.85;1485;15251.0;;ALTA;06/06/2023;06/06/2023;;1853;APROVADA
25;;;;276473.0;NF 276473 O MATERIAL JA FOI ENTREGUE;98.0;1491;15254.0;;NORMAL;06/06/2023;06/06/2023;;1853;APROVADA
24;;;;271445.0;;172.99;1493;15380.0;;ALTA;07/06/2023;21/06/2023;;1853;APROVADA
28;;;;959.0;;13600.0;1494;15267.0;;ALTA;07/06/2023;07/06/2023;;1853;NAO LIBERADA
25;;;;1206756.0;;1379.67;1499;15370.0;;ALTA;07/06/2023;20/06/2023;;1853;APROVADA
25;;;;2745.0;NF 2341 O MATERIAL JA FOI ENTREGUE;119.0;1501;15264.0;;NORMAL;07/06/2023;07/06/2023;;1853;APROVADA
28;;;;13356.0;NF 13356 O MATERIAL JA FOI ENTREGUE;2160.0;1503;15265.0;;NORMAL;07/06/2023;07/06/2023;;1853;APROVADA
19;;;;309375.0;;2390.0;1508;15381.0;;ALTA;07/06/2023;21/06/2023;;1853;ATENDIDA
5;;;;9.0;NF 9 O MATERIAL SERA ENTREGUE EM BREVE;1200.94;1511;15276.0;;ALTA;09/06/2023;09/06/2023;;1853;APROVADA
