Empresa;Data;Situacao;Usuario;Solicitação;Nr_nf;Sku;Dt_Preventrega;Pedido;Ds_Prioridade;Ds_Compra;Vl_Solicitacao_Total;Cod_Ccusto;Obs_lin1;Obs_lin2;Obs_lin3;Obs_lin4
1;24/07/2024;APROVADA;1857;6090;443031.0;5003540;21/08/2024;21639;NORMAL;PENDENTE;3041.72;FACILITIES;SEGUIR COMPRA CONFORME DESCRITO NO EMAIL.;;;
18;24/07/2024;APROVADA;1857;6093;;534711;26/07/2024;21659;NORMAL;REALIZADA;1000.0;FACILITIES;NF 4 - DEPOSITO VIA PIX PARA 02/08;;;
1;24/07/2024;APROVADA;1856;6104;507326.0;5005907;06/08/2024;21808;NORMAL;PENDENTE;1500.0;FACILITIES;O MATERIAL PRECISA SER DA MARCA DECA, CONFORME ENVIADO POR EMAIL;;;
1;25/07/2024;APROVADA;1857;6115;;5000144;01/08/2024;21739;NORMAL;PENDENTE;54.24;FACILITIES;SEGUIR A COMPRA CONFORME DESCRITO NO EMAIL.;;;
10;25/07/2024;APROVADA;1856;6118;;534711;29/07/2024;21690;NORMAL;REALIZADA;1165.0;FACILITIES;NF 142 VENCIMENTO 29/07/2024;;;
1;25/07/2024;APROVADA;1856;6122;41048.0;5000097;02/08/2024;21755;NORMAL;PENDENTE;118.52;FACILITIES;;;;
1;25/07/2024;APROVADA;1857;6123;;7527;29/07/2024;21693;NORMAL;REALIZADA;3744.0;FACILITIES;NF 1750 - BOLETO PARA 30/07;;;
19;25/07/2024;APROVADA;1857;6128;20244880.0;574710;29/07/2024;21694;NORMAL;REALIZADA;315.0;FACILITIES;NF 4880 - BOLETO PARA 09/08;;;
5;26/07/2024;APROVADA;1857;6135;;4126;29/07/2024;21691;NORMAL;REALIZADA;100.0;FACILITIES;NF 3963 - BOLETO PARA 01/08;;;
5;26/07/2024;APROVADA;1857;6136;;4126;29/07/2024;21692;NORMAL;REALIZADA;100.0;FACILITIES;NF 4002 - BOLETO PARA 01/08;;;
841;29/07/2024;APROVADA;1857;6161;1377.0;681603;05/08/2024;21769;NORMAL;REALIZADA;13750.0;FACILITIES;NF 1377 - DEPOSITO PARA 14/08;;;
11;29/07/2024;APROVADA;1857;6166;2801.0;5001679;30/07/2024;21696;NORMAL;REALIZADA;570.0;FACILITIES;2801 - BOLETO PARA 16/08;;;
1;29/07/2024;APROVADA;1857;6167;;525457;30/07/2024;21695;NORMAL;REALIZADA;240.0;FACILITIES;NF26 - DEPOSITO PARA 07/08;;;
9;30/07/2024;APROVADA;1856;6192;183822.0;5003591;01/08/2024;21746;NORMAL;REALIZADA;23.44;FACILITIES;NF 183822 - PAGAMENTO PARA  05/08/2024;;;
13;31/07/2024;APROVADA;1857;6203;2179.0;5007517;05/08/2024;21771;NORMAL;REALIZADA;1649.0;FACILITIES;NF 2179 - DEPOSITO PARA 09/08;;;
1;31/07/2024;APROVADA;1857;6205;18224.0;5009081;05/08/2024;21765;NORMAL;REALIZADA;3000.0;FACILITIES;NF 18224 - BOLETO PARA 23/08;;;
1;31/07/2024;APROVADA;1856;6212;25557.0;5013986;08/08/2024;21887;NORMAL;PENDENTE;284.5;FACILITIES;MODELO PADRAO ENVIADO POR EMAIL;;;
25;31/07/2024;APROVADA;1857;6221;;525457;05/08/2024;21773;NORMAL;REALIZADA;600.0;FACILITIES;NF 14 - DEPOSITO PARA 15/08;;;
821;31/07/2024;APROVADA;1857;6222;41477.0;5003614;09/08/2024;21926;NORMAL;REALIZADA;16444.58;403070000;NF 41477 - BOLETO PARA 27/08;;;
28;31/07/2024;APROVADA;1856;6227;;623;01/08/2024;21748;NORMAL;REALIZADA;8293.0;FACILITIES;NF 3892 - PAGAMENTO PARA 05/08/2024;;;
607;31/07/2024;APROVADA;1856;6232;;525457;05/08/2024;21780;NORMAL;REALIZADA;500.0;FACILITIES;NF 210 - PAGAMENTO PARA 13/08;;;
2;31/07/2024;APROVADA;1856;6236;;525457;05/08/2024;21781;NORMAL;REALIZADA;500.0;FACILITIES;NF 209 - 13/08/2024;;;
30;31/07/2024;APROVADA;1856;6238;;534711;05/08/2024;21782;NORMAL;REALIZADA;600.0;FACILITIES;NF 206 - PAGAMENTO PARA 13/08/2024;;;
1;01/08/2024;APROVADA;1857;6255;8350.0;5006794;06/08/2024;21840;NORMAL;PENDENTE;3300.0;FACILITIES;SEGUIR CONFORME O EMAIL.;;;
9;01/08/2024;APROVADA;1857;6256;2840.0;5011889;02/08/2024;21749;NORMAL;REALIZADA;140.0;FACILITIES;NF 2840 - BOLETO PARA 08/08;;;
8;01/08/2024;APROVADA;1857;6257;;534711;05/08/2024;21795;NORMAL;REALIZADA;890.0;FACILITIES;NF 38 - DEPOSITO PARA 15/08;;;
9;01/08/2024;APROVADA;1857;6258;;534711;05/08/2024;21785;NORMAL;REALIZADA;450.0;FACILITIES;NF 39 - DEPOSITO PARA 15/08;;;
18;01/08/2024;APROVADA;1857;6261;287772.0;5006753;14/08/2024;22031;ALTA;PENDENTE;88.87;FACILITIES;SEGUIR CONFORME O EMAIL.;;;
29;02/08/2024;APROVADA;1856;6290;;525457;05/08/2024;21790;NORMAL;REALIZADA;250.0;FACILITIES;NF 738 - VENCIMENTO 10/08/2024;;;
1;02/08/2024;APROVADA;1856;6291;;525457;05/08/2024;21775;NORMAL;REALIZADA;250.0;FACILITIES;NF 739 - VENCIMENTO 10/08/2024;;;
1;02/08/2024;APROVADA;1851;6294;583339.0;5000005;20/08/2024;22168;NORMAL;PENDENTE;13577.52;FACILITIES;;;;
10;02/08/2024;APROVADA;1856;6295;;4126;05/08/2024;21788;NORMAL;REALIZADA;600.0;FACILITIES;NF 12 -  PAGAMENTO PARA 16/08/2024;;;
10;02/08/2024;APROVADA;1856;6296;;4126;05/08/2024;21789;NORMAL;REALIZADA;600.0;FACILITIES;NF 13 - PAGAMENTO PARA 16/08/2024;;;
1;02/08/2024;APROVADA;1856;6304;58998.0;5012225;15/08/2024;21910;NORMAL;PENDENTE;881.54;FACILITIES;;;;
25;05/08/2024;APROVADA;1856;6310;;2105;;;NORMAL;REALIZADA;292.2;FACILITIES;NF 207870 - VENCIMENTO 07/08/2024;;;
30;05/08/2024;APROVADA;1857;6320;7767.0;5012002;08/08/2024;21875;NORMAL;REALIZADA;129.96;FACILITIES;NF 7767 - PAGAMENTO JA REALIZADO;;;
30;05/08/2024;APROVADA;1857;6322;7800.0;5011975;08/08/2024;21876;NORMAL;REALIZADA;1244.65;FACILITIES;NF 7800 - PAGAMENTO JA REALIZADO;;;
1;05/08/2024;APROVADA;1851;6323;296826.0;5000018;14/08/2024;21852;NORMAL;PENDENTE;9864.24;FACILITIES;;;;
1;05/08/2024;APROVADA;1857;6324;33761.0;5014005;16/08/2024;21949;NORMAL;PENDENTE;2200.0;FACILITIES;SEGUIR CONFORME O EMAIL;;;
19;05/08/2024;APROVADA;1857;6325;;4126;05/08/2024;21798;NORMAL;REALIZADA;150.0;FACILITIES;NF 21371 - BOLETO PARA 12/08;;;
25;05/08/2024;APROVADA;1857;6327;;2105;12/08/2024;21938;NORMAL;REALIZADA;292.02;FACILITIES;NF 240642;;;
1;05/08/2024;APROVADA;1851;6330;762772.0;5004655;14/08/2024;21855;NORMAL;PENDENTE;3630.62;FACILITIES;;;;
30;05/08/2024;APROVADA;1856;6337;;534711;05/08/2024;21792;NORMAL;REALIZADA;9900.0;FACILITIES;NF 6552 - VENCIMENTO 07/08;;;
1;05/08/2024;APROVADA;1857;6339;760.0;5014047;06/08/2024;21815;NORMAL;REALIZADA;794.27;FACILITIES;NF 760 - DEPOSITO PARA 15/08;;;
25;05/08/2024;APROVADA;1857;6342;;2105;05/08/2024;21783;NORMAL;REALIZADA;6370.87;FACILITIES;NF 2571 - BOLETO PARA 15/08;;;
9;05/08/2024;APROVADA;1857;6343;;2105;05/08/2024;21796;NORMAL;REALIZADA;334.3;FACILITIES;NF 105673 - BOLETO PARA 10/08;;;
25;05/08/2024;APROVADA;1857;6345;;623;06/08/2024;21823;NORMAL;REALIZADA;875.0;FACILITIES;NF 15 - PAGAMENTO PARA 01/09;;;
11;05/08/2024;APROVADA;1857;6346;;623;05/08/2024;21793;NORMAL;REALIZADA;430.0;FACILITIES;NF 2056 - DEPOSITO PARA 18/08;;;
25;05/08/2024;APROVADA;1857;6349;;623;06/08/2024;21819;NORMAL;REALIZADA;1311.11;FACILITIES;NF 21 - DEPOSITO PARA 16/08;;;
18;05/08/2024;APROVADA;1857;6357;;525457;09/08/2024;21933;NORMAL;REALIZADA;467.86;FACILITIES;NF 1120 - DEPOSITO PARA 26/08;;;
821;06/08/2024;APROVADA;1856;6373;;89677;06/08/2024;21831;NORMAL;REALIZADA;6000.0;403070000;NF 29-E - PAGAMENTO PARA 12/08;;;
821;06/08/2024;APROVADA;1856;6374;;5785;06/08/2024;21832;NORMAL;REALIZADA;2500.0;403070000;NF 12359/A1 - VENCIMENTO 16/08/2024;;;
8;06/08/2024;APROVADA;1856;6375;;4126;06/08/2024;21841;NORMAL;REALIZADA;380.0;FACILITIES;NF 951 - PAGAMENTO PARA 19/08;;;
9;06/08/2024;APROVADA;1856;6376;;4126;07/08/2024;21854;NORMAL;REALIZADA;880.0;FACILITIES;NF 952 - PAGAMENTO PARA 19/08;;;
1;06/08/2024;APROVADA;1856;6381;21607.0;5012582;16/08/2024;22087;NORMAL;PENDENTE;370.92;FACILITIES;LINK DO MATERIAL ENVIADO POR EMAIL;;;
1;06/08/2024;APROVADA;1851;6384;62628.0;5000035;14/08/2024;22040;NORMAL;PENDENTE;555.5;FACILITIES;OBS A BETE SOLICITA PAO DE QUEIJO PACOTE 1KG DOS PEQUENOS;;;
10;07/08/2024;APROVADA;1856;6391;;534711;07/08/2024;21850;NORMAL;REALIZADA;1700.0;FACILITIES;NF 1 - PAGAMENTO PARA 16/08/2024;;;
1;07/08/2024;APROVADA;1857;6394;863.0;5001339;09/08/2024;21930;NORMAL;REALIZADA;80.4;FACILITIES;NF 863 - BOLETO PARA 15/08;;;
25;07/08/2024;APROVADA;1857;6395;;181844;09/08/2024;21925;NORMAL;REALIZADA;1614.69;FACILITIES;NF 145 - BOLETO PARA 01/09;;;
1;07/08/2024;APROVADA;1857;6398;;525457;09/08/2024;21934;NORMAL;REALIZADA;703.5;FACILITIES;NF 891 - BOLETO PARA 20/08;;;
30;07/08/2024;APROVADA;1856;6399;2021.0;5014051;08/08/2024;21874;NORMAL;REALIZADA;537.82;403010000;;;;
607;07/08/2024;APROVADA;1857;6409;;534711;13/08/2024;21993;NORMAL;REALIZADA;450.0;FACILITIES;NF 38 - BOLETO PARA 21/08;;;
841;07/08/2024;APROVADA;1857;6410;;534711;13/08/2024;21991;NORMAL;REALIZADA;390.0;FACILITIES;NF 39 - BOLETO PARA 21/08;;;
14;07/08/2024;APROVADA;1857;6411;;534711;13/08/2024;21992;NORMAL;REALIZADA;590.0;FACILITIES;NF 40 - BOLETO PARA 21/08;;;
1;08/08/2024;ATENDIDA;1856;6418;842985.0;728536;12/08/2024;21951;NORMAL;REALIZADA;7526.08;FACILITIES;NF 842985 - PAGAMENTO JA  REALIZADO;;;
1;08/08/2024;APROVADA;1857;6419;9024.0;5012722;12/08/2024;21953;NORMAL;REALIZADA;200.0;FACILITIES;NF 8298 - DEPOSITO PARA 27/08;;;
30;08/08/2024;APROVADA;1857;6420;8286.0;5012722;13/08/2024;21990;NORMAL;REALIZADA;200.0;FACILITIES;NF 8286 - DEPOSITO PARA 27/08;;;
821;08/08/2024;APROVADA;1856;6425;;181844;09/08/2024;21921;NORMAL;REALIZADA;50000.0;403070000;NF 126 - A1 - VENCIMENTO 30/08/2024;;;
821;08/08/2024;APROVADA;1856;6426;;181844;09/08/2024;21920;NORMAL;REALIZADA;9500.0;403070000;NF 125/A1 - VENCIMENTO 15/08/2024;;;
1;08/08/2024;APROVADA;1857;6429;;5785;09/08/2024;21906;NORMAL;REALIZADA;1422.0;FACILITIES;NF 33393 - BOLETO PARA 15/08;;;
402;08/08/2024;APROVADA;1857;6430;;5785;09/08/2024;21907;NORMAL;REALIZADA;1269.6;FACILITIES;NF 33389 - BOLETO PARA 15/08;;;
841;08/08/2024;APROVADA;1857;6432;;2105;12/08/2024;21946;NORMAL;REALIZADA;165.0;FACILITIES;NF 720 - BOLETO PARA 15/08;;;
1;08/08/2024;APROVADA;1857;6433;;2105;12/08/2024;21942;NORMAL;REALIZADA;220.0;FACILITIES;NF 721 - BOLETO PARA 15/08;;;
1;08/08/2024;APROVADA;1857;6434;;2105;12/08/2024;21943;NORMAL;REALIZADA;4700.0;FACILITIES;NF 722 - BOLETO PARA 15/08;;;
402;08/08/2024;APROVADA;1857;6435;;2105;12/08/2024;21945;NORMAL;REALIZADA;176.0;FACILITIES;NF 723 - BOLETO PARA 15/08;;;
1;08/08/2024;APROVADA;1857;6437;;2105;12/08/2024;21944;NORMAL;REALIZADA;4880.05;FACILITIES;NF 724 - BOLETO PARA 15/08;;;
1;08/08/2024;APROVADA;1857;6438;;692553;13/08/2024;21999;NORMAL;REALIZADA;1200.0;FACILITIES;NF 5866 - BOLETO PARA 06/09;;;
1;08/08/2024;APROVADA;1857;6440;2329.0;5014058;12/08/2024;21952;NORMAL;REALIZADA;4750.0;FACILITIES;NF 2329 - BOLETO PARA 18/08;;;
30;08/08/2024;ATENDIDA;1857;6442;1849.0;728541;12/08/2024;21971;NORMAL;REALIZADA;9708.72;FACILITIES;NF 1849 - PAGAMENTO JA REALIZADO;;;
1;08/08/2024;APROVADA;1856;6447;1841025.0;5007267;16/08/2024;21996;ALTA;PENDENTE;1341.88;FACILITIES;;;;
402;09/08/2024;APROVADA;1857;6451;;525457;12/08/2024;21941;NORMAL;REALIZADA;420.0;FACILITIES;NF 16084 -BOLETO PARA 15/08;;;
13;12/08/2024;APROVADA;1856;6467;4309.0;5006271;12/08/2024;21947;NORMAL;REALIZADA;3110.0;FACILITIES;NF 4309 - PAGAMENTO PARA 16/08/2024;;;
1;12/08/2024;APROVADA;1857;6468;1927.0;5010387;12/08/2024;21958;NORMAL;REALIZADA;2400.0;FACILITIES;NF 1927 - BOLETO PARA 15/08;;;
24;12/08/2024;APROVADA;1857;6483;;525457;12/08/2024;21975;NORMAL;REALIZADA;850.0;FACILITIES;NF 34 - DEPOSITO PARA 19/08;;;
402;12/08/2024;APROVADA;1857;6489;2683.0;728649;13/08/2024;21998;NORMAL;REALIZADA;4563.0;FACILITIES;NF 2683 - BOLETO PARA 09/09;;;
19;12/08/2024;APROVADA;1857;6491;;525457;13/08/2024;21984;NORMAL;REALIZADA;550.0;FACILITIES;NF 29 - DEPOSITO PARA 19/08;;;
24;13/08/2024;APROVADA;1856;6518;1254.0;5012551;16/08/2024;22088;NORMAL;PENDENTE;505.67;FACILITIES;SEGUIR COMPRA COM O MESMO FORNECEDOR;;;
605;13/08/2024;APROVADA;1856;6519;1919637.0;5005462;16/08/2024;22082;NORMAL;PENDENTE;446.96;FACILITIES;LINK DO MATERIAL ENVIADO POR EMAIL;;;
23;13/08/2024;APROVADA;1856;6524;;4126;15/08/2024;22057;ALTA;REALIZADA;300.0;FACILITIES;NF 181 - PAGAMENTO PARA 16/08/2024;;;
10;14/08/2024;APROVADA;1856;6525;2355359.0;5000322;21/08/2024;22173;NORMAL;PENDENTE;111.65;FACILITIES;O GERENTE A LOJA ENVIOU A FOTO DO MATERIAL NO EMAIL;;;
25;14/08/2024;APROVADA;1857;6529;55723.0;5009015;16/08/2024;22062;NORMAL;REALIZADA;337.48;FACILITIES;NF 55723 - BOLETO PARA 02/09;;;
25;14/08/2024;APROVADA;1857;6532;;623;19/08/2024;22107;NORMAL;REALIZADA;250.0;FACILITIES;NF 51 - DEPOSITO PARA 27/08;;;
402;14/08/2024;APROVADA;1857;6534;;525457;19/08/2024;22108;NORMAL;REALIZADA;608.34;FACILITIES;NF 16129 - BOLETO PARA 05/09;;;
841;14/08/2024;APROVADA;1857;6537;;4126;15/08/2024;22060;NORMAL;REALIZADA;1050.0;FACILITIES;NF 227 - BOLETO PARA 30/08;;;
1;14/08/2024;APROVADA;1857;6538;;525457;15/08/2024;22061;NORMAL;REALIZADA;1169.24;FACILITIES;NF 73163 - BOLETO PARA 25/08;;;
10;14/08/2024;APROVADA;1857;6544;;525457;19/08/2024;22119;NORMAL;REALIZADA;880.0;FACILITIES;NF 24294 - BOLETO PARA 29/08;;;
10;14/08/2024;APROVADA;1857;6546;9632.0;5014068;19/08/2024;22120;NORMAL;REALIZADA;1952.0;FACILITIES;NF 9632 - BOLETO PARA 29/08;;;
13;14/08/2024;ATENDIDA;1856;6548;20171.0;665041;26/08/2024;22165;ALTA;PENDENTE;1577.93;FACILITIES;LINK DO MATERIAL ENVIADO POR EMAIL;;;
19;14/08/2024;APROVADA;1857;6549;;525457;15/08/2024;22063;NORMAL;REALIZADA;1050.0;FACILITIES;NF 1190 - DEPOSITO PARA 21/08;;;
25;14/08/2024;APROVADA;1857;6552;;623;16/08/2024;22064;NORMAL;REALIZADA;9527.78;FACILITIES;NF 23 - DEPOSITO PARA 28/08;;;
25;16/08/2024;APROVADA;1857;6562;;623;16/08/2024;22089;NORMAL;REALIZADA;9422.22;FACILITIES;NF 24 - DEPOSITO PARA 28/08;;;
402;15/08/2024;APROVADA;1857;6565;;525457;19/08/2024;22132;NORMAL;REALIZADA;2450.0;FACILITIES;NF 1110 - BOLETO PARA 10/09;;;
1;15/08/2024;APROVADA;1857;6578;177935.0;5008904;23/08/2024;22240;NORMAL;PENDENTE;186.2;FACILITIES;SEGUIR COMPRA CONFORME O LINK DO EMAIL;;;
1;15/08/2024;APROVADA;1857;6579;;525457;19/08/2024;22133;NORMAL;REALIZADA;3000.0;FACILITIES;NF 2833 - DEPOSITO PARA 02/09;;;
402;15/08/2024;APROVADA;1857;6580;;525457;19/08/2024;22141;NORMAL;REALIZADA;2000.0;FACILITIES;NF 2834 - DEPOSITO PARA 02/09;;;
1;15/08/2024;APROVADA;1857;6581;;525457;19/08/2024;22134;NORMAL;REALIZADA;800.0;FACILITIES;NF 2835 - DEPOSITO PARA 02/09;;;
841;15/08/2024;APROVADA;1857;6582;;525457;19/08/2024;22145;NORMAL;REALIZADA;900.0;FACILITIES;NF 2836 - DEPOSITO PARA 02/09;;;
607;15/08/2024;APROVADA;1857;6583;;525457;19/08/2024;22144;NORMAL;REALIZADA;180.0;FACILITIES;NF 2837 - DEPOSITO PARA 02/09;;;
2;15/08/2024;APROVADA;1857;6592;;525457;19/08/2024;22137;NORMAL;REALIZADA;250.0;FACILITIES;NF 2838 - DEPOSITO PARA 02/09;;;
605;15/08/2024;APROVADA;1857;6593;;525457;19/08/2024;22143;NORMAL;REALIZADA;180.0;FACILITIES;NF 2839 - DEPOSITO PARA 02/09;;;
14;15/08/2024;APROVADA;1857;6595;;525457;19/08/2024;22136;NORMAL;REALIZADA;270.0;FACILITIES;NF 2841 - DEPOSITO PARA 02/09;;;
5;15/08/2024;APROVADA;1857;6596;;525457;19/08/2024;22142;NORMAL;REALIZADA;500.0;FACILITIES;NF 2843 - DEPOSITO PARA 02/09;;;
23;15/08/2024;APROVADA;1857;6597;;525457;19/08/2024;22138;NORMAL;REALIZADA;400.0;FACILITIES;NF 2844 - DEPOSITO PARA 02/09;;;
30;16/08/2024;APROVADA;1857;6608;;525457;19/08/2024;22140;NORMAL;REALIZADA;1100.0;FACILITIES;NF 2840 - DEPOSITO PARA 02/09;;;
1;16/08/2024;APROVADA;1857;6609;;89677;16/08/2024;22092;NORMAL;REALIZADA;200.0;FACILITIES;NF 3567 - BOLETO PARA 30/08;;;
1;16/08/2024;APROVADA;1857;6611;;89677;16/08/2024;22093;NORMAL;REALIZADA;200.0;FACILITIES;NF 3555 - DEPOSITO PARA 05/09;;;
23;16/08/2024;APROVADA;1856;6615;;534711;19/08/2024;22118;NORMAL;REALIZADA;3620.0;FACILITIES;NF 59 - PAGAMNETO PARA 26/08/2024;;;
13;16/08/2024;APROVADA;1857;6624;;525457;19/08/2024;22116;NORMAL;REALIZADA;262.53;FACILITIES;NF 27436 - DEPOSITO PARA 02/09;;;
25;16/08/2024;APROVADA;1857;6626;;4126;19/08/2024;22130;NORMAL;REALIZADA;650.0;FACILITIES;NF 457 - DEPOSITO PARA 01/09;;;
24;16/08/2024;APROVADA;1857;6627;;4126;19/08/2024;22131;NORMAL;REALIZADA;500.0;FACILITIES;NF 458 - DEPOSITO PARA 01/09;;;
821;16/08/2024;APROVADA;1857;6629;36510.0;5000476;19/08/2024;22113;NORMAL;REALIZADA;5363.46;403070000;NF 36510 - BOLETO PARA 21/08;;;
13;19/08/2024;APROVADA;1857;6640;;534711;19/08/2024;22111;NORMAL;REALIZADA;1385.0;FACILITIES;NF 21 - PAGAMENTO VIA PIX PARA 26/08;;;
1;19/08/2024;APROVADA;1857;6642;;5785;19/08/2024;22125;NORMAL;REALIZADA;900.0;FACILITIES;NF 12687 - DEPOSITO PARA 23/08;;;
605;19/08/2024;APROVADA;1857;6643;1385.0;596811;19/08/2024;22126;NORMAL;REALIZADA;3200.0;FACILITIES;NF 1385 - PAGAMENTO PARA 30/08;;;
13;19/08/2024;APROVADA;1857;6653;;4126;20/08/2024;22151;NORMAL;REALIZADA;210.0;FACILITIES;NF 336 - DEPOSITO PARA 05/09;;;
14;19/08/2024;APROVADA;1857;6654;1384.0;5004238;20/08/2024;22152;NORMAL;REQUISICAO DE MATERIAL;1420.0;FACILITIES;NF 1384 - PAGAMENTO PARA 30/08;;;
10;19/08/2024;APROVADA;1856;6658;13799569.0;5012382;22/08/2024;22191;NORMAL;PENDENTE;308.51;FACILITIES;;;;
1;20/08/2024;APROVADA;1856;6672;;705;06/09/2024;22477;NORMAL;REALIZADA;140.0;FACILITIES;;;;
24;21/08/2024;APROVADA;1857;6684;;623;23/08/2024;22216;NORMAL;REALIZADA;453.08;FACILITIES;NF 54 - DEPOSITO PARA 03/09;;;
9;21/08/2024;APROVADA;1857;6685;;89677;26/08/2024;22247;NORMAL;REALIZADA;1400.0;FACILITIES;113 - DEPOSITO PARA 27/08;;;
19;21/08/2024;APROVADA;1857;6690;6849.0;5000746;10/09/2024;22293;NORMAL;PENDENTE;41.65;FACILITIES;;;;
1;22/08/2024;APROVADA;1857;6701;34338.0;702960;23/08/2024;22237;NORMAL;REALIZADA;18258.55;FACILITIES;NF 34338 - PAGAMENTO JA REALIZADO.;;;
605;22/08/2024;APROVADA;1857;6705;;623;23/08/2024;22222;NORMAL;REALIZADA;800.0;FACILITIES;NF 52 - DEPOSITO PARA 30/08;;;
18;22/08/2024;APROVADA;1857;6706;;525457;23/08/2024;22218;NORMAL;REALIZADA;180.0;FACILITIES;NF 1123 - DEPOSITO PARA 04/09;;;
1;22/08/2024;APROVADA;1857;6710;4874.0;5006273;23/08/2024;22220;NORMAL;REALIZADA;334.0;FACILITIES;NF 4874 - BOLETO PARA 29/08;;;
1;22/08/2024;APROVADA;1857;6716;20102.0;574710;23/08/2024;22219;NORMAL;REALIZADA;4522.0;FACILITIES;NF 20102 - DEPOSITO PARA 06/09;;;
1;23/08/2024;APROVADA;1857;6742;336516.0;5014106;26/08/2024;22248;NORMAL;REALIZADA;728.9;FACILITIES;NF 336516 - PAGAMENTO JA REALIZADO;;;
1;23/08/2024;APROVADA;1857;6743;876782.0;5014107;26/08/2024;22249;NORMAL;REALIZADA;472.71;FACILITIES;NF 876782 - PAGAMENTO JA REALIZADO;;;
821;26/08/2024;APROVADA;1857;6747;914.0;729738;27/08/2024;22268;NORMAL;REALIZADA;7750.0;403070000;NF 914 - DEPOSITO DA SEGUNDA PARCELA PARA 30/08;;;
23;26/08/2024;APROVADA;1857;6748;;525457;27/08/2024;22267;NORMAL;REALIZADA;550.0;FACILITIES;NF 37 - DEPOSITO PARA 29/08;;;
5;26/08/2024;APROVADA;1857;6749;;4126;28/08/2024;22280;NORMAL;REALIZADA;100.0;FACILITIES;NF 4122 - BOLETO PARA 01/09;;;
1;26/08/2024;APROVADA;1857;6759;14843386.0;5006202;02/09/2024;22354;NORMAL;PENDENTE;154.95;FACILITIES;SEGUIR COMPRA CONFORME LINK DO EMAIL;;;
841;26/08/2024;APROVADA;1857;6762;;534711;28/08/2024;22281;NORMAL;REALIZADA;6100.0;FACILITIES;NF 214 - PAGAMENTO PARA 06/09;;;
24;27/08/2024;APROVADA;1856;6776;;525457;30/08/2024;22329;NORMAL;REALIZADA;460.0;FACILITIES;NF 2024/7 - PAGAMENTO 02/09;;;
25;27/08/2024;APROVADA;1856;6778;;525457;30/08/2024;22330;NORMAL;REALIZADA;460.0;FACILITIES;NF 2024/8  - PAGAMENTO 02/09;;;
1;27/08/2024;APROVADA;1856;6786;1860643.0;5001547;04/09/2024;22377;MEDIA;PENDENTE;7407.84;FACILITIES;;;;
821;27/08/2024;APROVADA;1856;6798;;705;28/08/2024;22286;NORMAL;REALIZADA;37.51;403070000;NF 4799-E - PAGAMENTO PARA  30/08;;;
821;28/08/2024;APROVADA;1856;6799;;729761;10/09/2024;22554;NORMAL;REALIZADA;53200.0;403070000;NF 101 - VENCIMENTO 05/09;;;
841;28/08/2024;APROVADA;1857;6801;;534711;29/08/2024;22307;NORMAL;REALIZADA;1700.0;FACILITIES;NF 31 - BOLETO PARA 09/09;;;
14;28/08/2024;APROVADA;1857;6802;;534711;29/08/2024;22308;NORMAL;REALIZADA;930.0;FACILITIES;NF 30 - BOLETO PARA 09/09;;;
13;28/08/2024;APROVADA;1857;6803;;525457;30/08/2024;22335;NORMAL;REALIZADA;1140.0;FACILITIES;NF 360 - DEPOSITO PARA 04/09;;;
13;28/08/2024;APROVADA;1857;6805;2198.0;5007517;30/08/2024;22347;NORMAL;REALIZADA;807.0;FACILITIES;NF 2198 - PAGAMENTO PARA 06/09;;;
821;28/08/2024;APROVADA;1857;6812;;5014116;30/08/2024;22340;NORMAL;REALIZADA;56730.23;403070000;NF 100 - BOLETO PARA 30/08;;;
1;28/08/2024;APROVADA;1856;6815;9749.0;5013878;03/09/2024;22403;NORMAL;PENDENTE;422.6;FACILITIES;LINK ENVIADO POR EMAIL;;;
19;28/08/2024;APROVADA;1857;6816;;534711;30/08/2024;22332;NORMAL;REALIZADA;6300.0;FACILITIES;NF 33 - DEPOSITO PARA 11/09;;;
10;28/08/2024;APROVADA;1857;6818;;525457;30/08/2024;22322;NORMAL;REALIZADA;600.0;FACILITIES;NF 20 - DEPOSITO PARA 02/09;;;
841;29/08/2024;APROVADA;1857;6828;1390.0;5004238;02/09/2024;22366;NORMAL;REALIZADA;10587.0;FACILITIES;NF 1390 - PAGAMENTO PARA 05/09;;;
1;29/08/2024;APROVADA;1857;6832;1860643.0;5011002;04/09/2024;22377;NORMAL;PENDENTE;156.5;FACILITIES;SEGUIR CONFORME O EMAIL;;;
1;29/08/2024;APROVADA;1857;6834;;729776;;;ALTA;PENDENTE;1534.83;FACILITIES;SEGUIR CONFORME O EMAIL;;;
25;29/08/2024;APROVADA;1857;6840;;525457;30/08/2024;22331;NORMAL;REALIZADA;600.0;FACILITIES;NF 17 - DEPOSITO PARA 13/09;;;
8;29/08/2024;APROVADA;1857;6841;1112.0;5009440;23/09/2024;22399;NORMAL;PENDENTE;1113.68;FACILITIES;SEGUIR CONFORME O EMAIL;;;
8;29/08/2024;APROVADA;1857;6844;;534711;02/09/2024;22364;NORMAL;REALIZADA;3132.0;FACILITIES;NF 158 - BOLETO PARA 12/09;;;
8;29/08/2024;APROVADA;1857;6845;945.0;5014128;02/09/2024;22365;NORMAL;REALIZADA;2128.23;FACILITIES;NF 945 - BOLETO PARA 12/09;;;
5;29/08/2024;APROVADA;1856;6847;;525457;30/08/2024;22327;NORMAL;REALIZADA;2490.0;FACILITIES;NF 1425 -  VENCIMENTO 05/09;;;
